UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
447467,"R",241,"R",0,"R",241,"R",132,"R",166,"R",0,"R",0,"R",75,"R",204,"Z",0,"R",204,"R",132,"R",6,"Z",0,"R",6,"R",5,"R",31,"Z",0,"R",31,"R",29
447607,"R",518,"R",1,"R",517,"R",127,"R",338,"R",2,"R",5,"R",172,"R",466,"R",1,"R",465,"R",296,"R",13,"R",0,"R",13,"R",8,"R",39,"R",0,"R",39,"R",34
447616,"R",417,"R",1,"R",416,"R",89,"R",269,"R",5,"R",6,"R",136,"R",389,"R",1,"R",388,"R",245,"R",18,"R",0,"R",18,"R",15,"R",10,"R",0,"R",10,"R",9
447704,"R",53,"R",0,"R",53,"R",3,"R",42,"R",0,"R",0,"R",11,"R",31,"Z",0,"R",31,"R",22,"R",13,"Z",0,"R",13,"R",11,"R",9,"Z",0,"R",9,"R",9
447722,"R",42,"R",0,"R",42,"R",33,"R",36,"R",0,"R",6,"R",0,"R",42,"Z",0,"R",42,"R",36,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
447731,"R",217,"Z",0,"R",217,"R",71,"R",204,"Z",0,"R",1,"R",12,"R",53,"Z",0,"R",53,"R",48,"R",2,"Z",0,"R",2,"R",2,"R",162,"Z",0,"R",162,"R",154
447795,"R",79,"R",0,"R",79,"R",75,"R",77,"R",0,"R",0,"R",2,"R",41,"Z",0,"R",41,"R",41,"R",7,"Z",0,"R",7,"R",7,"R",31,"Z",0,"R",31,"R",29
447810,"R",75,"R",0,"R",75,"R",38,"R",58,"R",0,"R",0,"R",17,"R",60,"Z",0,"R",60,"R",46,"R",10,"Z",0,"R",10,"R",8,"R",5,"Z",0,"R",5,"R",4
447865,"R",25,"R",0,"R",25,"R",16,"R",16,"R",0,"R",0,"R",9,"R",22,"Z",0,"R",22,"R",13,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
447874,"R",254,"Z",0,"R",254,"R",220,"R",239,"R",0,"R",0,"R",15,"R",147,"Z",0,"R",147,"R",136,"R",53,"Z",0,"R",53,"R",49,"R",54,"Z",0,"R",54,"R",54
447883,"R",152,"R",0,"R",152,"R",31,"R",98,"R",0,"R",0,"R",54,"R",124,"Z",0,"R",124,"R",82,"R",5,"Z",0,"R",5,"R",2,"R",23,"Z",0,"R",23,"R",14
447892,"R",96,"R",0,"R",96,"R",24,"R",57,"R",0,"R",10,"R",29,"R",74,"Z",0,"R",74,"R",43,"R",3,"Z",0,"R",3,"R",2,"R",19,"Z",0,"R",19,"R",12
447908,"R",10,"Z",0,"R",10,"R",6,"R",7,"Z",0,"Z",0,"R",3,"R",10,"Z",0,"R",10,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
447917,"R",29,"R",0,"R",29,"R",19,"R",19,"R",0,"R",0,"R",10,"R",16,"Z",0,"R",16,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",9
447962,"R",132,"R",0,"R",132,"R",30,"R",59,"R",0,"R",7,"R",66,"R",110,"Z",0,"R",110,"R",51,"R",8,"Z",0,"R",8,"R",3,"R",14,"Z",0,"R",14,"R",5
447971,"R",85,"R",0,"R",85,"R",17,"R",64,"R",4,"R",1,"R",16,"R",71,"Z",0,"R",71,"R",50,"R",14,"Z",0,"R",14,"R",14,"R",0,"Z",0,"R",0,"R",0
447980,"R",10,"R",0,"R",10,"R",5,"R",5,"R",0,"R",1,"R",4,"R",8,"Z",0,"R",8,"R",3,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
448071,"R",36,"R",0,"R",36,"R",2,"R",30,"R",0,"R",0,"R",6,"R",18,"Z",0,"R",18,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",16
448123,"R",203,"Z",0,"R",203,"R",10,"R",132,"Z",0,"Z",0,"R",71,"R",202,"Z",0,"R",202,"R",131,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
448196,"R",18,"R",0,"R",18,"R",10,"R",13,"R",0,"R",0,"R",5,"R",12,"Z",0,"R",12,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",5
448220,"R",15,"Z",0,"R",15,"R",0,"R",13,"Z",0,"Z",0,"R",2,"R",7,"Z",0,"R",7,"R",6,"R",2,"Z",0,"R",2,"R",1,"R",6,"Z",0,"R",6,"R",6
448248,"R",148,"R",10,"R",138,"R",44,"R",112,"R",0,"R",4,"R",22,"R",11,"R",0,"R",11,"R",10,"R",0,"R",0,"R",0,"R",0,"R",137,"R",10,"R",127,"R",102
448257,"R",30,"R",0,"R",30,"R",0,"R",28,"R",0,"R",0,"R",2,"R",25,"Z",0,"R",25,"R",23,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0
448275,"R",25,"R",0,"R",25,"R",21,"R",21,"R",0,"R",0,"R",4,"R",20,"Z",0,"R",20,"R",20,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",0
448424,"R",28,"R",0,"R",28,"R",19,"R",25,"R",0,"R",0,"R",3,"R",15,"Z",0,"R",15,"R",14,"R",6,"Z",0,"R",6,"R",5,"R",7,"Z",0,"R",7,"R",6
448646,"R",452,"R",3,"R",449,"R",275,"R",318,"R",0,"R",0,"R",131,"R",378,"R",3,"R",375,"R",257,"R",33,"R",0,"R",33,"R",20,"R",41,"R",0,"R",41,"R",41
448798,"R",78,"R",0,"R",78,"R",1,"R",21,"R",0,"R",2,"R",55,"R",75,"Z",0,"R",75,"R",20,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"R",0
448895,"R",370,"R",0,"R",370,"R",6,"R",159,"R",0,"R",2,"R",209,"R",276,"Z",0,"R",276,"R",110,"R",41,"Z",0,"R",41,"R",23,"R",53,"Z",0,"R",53,"R",26
449311,"R",24,"R",0,"R",24,"R",3,"R",8,"R",1,"R",0,"R",15,"R",24,"Z",0,"R",24,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
449320,"R",374,"R",0,"R",374,"R",128,"R",237,"Z",0,"R",3,"R",134,"R",299,"Z",0,"R",299,"R",185,"R",44,"Z",0,"R",44,"R",30,"R",31,"Z",0,"R",31,"R",22
449357,"R",15,"R",0,"R",15,"R",14,"R",15,"R",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",14,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
449393,"R",28,"R",0,"R",28,"R",12,"R",19,"R",0,"R",0,"R",9,"R",22,"Z",0,"R",22,"R",15,"R",1,"Z",0,"R",1,"R",0,"R",5,"Z",0,"R",5,"R",4
449463,"R",195,"R",0,"R",195,"R",35,"R",160,"R",0,"R",4,"R",31,"R",143,"Z",0,"R",143,"R",132,"R",52,"Z",0,"R",52,"R",28,"R",0,"Z",0,"R",0,"R",0
449472,"R",11,"R",0,"R",11,"R",1,"R",8,"R",0,"R",0,"R",3,"R",10,"Z",0,"R",10,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
449490,"R",108,"R",0,"R",108,"R",35,"R",58,"R",0,"R",1,"R",49,"R",78,"Z",0,"R",78,"R",34,"R",12,"Z",0,"R",12,"R",12,"R",18,"Z",0,"R",18,"R",12
449533,"R",41,"R",0,"R",41,"R",31,"R",31,"R",0,"R",0,"R",10,"R",37,"Z",0,"R",37,"R",29,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",0
449597,"R",3,"Z",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
449603,"R",46,"R",0,"R",46,"R",18,"R",35,"R",0,"R",0,"R",11,"R",38,"Z",0,"R",38,"R",28,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",2
449685,"R",382,"R",0,"R",382,"R",187,"R",268,"R",0,"R",0,"R",114,"R",334,"Z",0,"R",334,"R",241,"R",0,"Z",0,"R",0,"R",0,"R",48,"Z",0,"R",48,"R",27
449700,"R",160,"R",0,"R",160,"R",118,"R",118,"R",0,"R",0,"R",42,"R",102,"Z",0,"R",102,"R",79,"R",22,"Z",0,"R",22,"R",18,"R",36,"Z",0,"R",36,"R",21
449719,"R",34,"R",0,"R",34,"R",22,"R",25,"R",0,"R",0,"R",9,"R",28,"Z",0,"R",28,"R",21,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",2
449773,"R",67,"Z",0,"R",67,"R",37,"R",60,"Z",0,"R",7,"R",0,"R",61,"Z",0,"R",61,"R",58,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",0
449782,"R",35,"R",0,"R",35,"R",3,"R",23,"R",0,"R",2,"R",10,"R",31,"Z",0,"R",31,"R",23,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",0
449807,"R",89,"R",0,"R",89,"R",80,"R",83,"R",2,"R",4,"R",0,"R",65,"Z",0,"R",65,"R",65,"R",16,"Z",0,"R",16,"R",11,"R",8,"Z",0,"R",8,"R",7
449816,"R",45,"R",0,"R",45,"R",34,"R",36,"R",0,"R",0,"R",9,"R",6,"Z",0,"R",6,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",39,"Z",0,"R",39,"R",34
449904,"R",119,"R",0,"R",119,"R",2,"R",38,"R",0,"R",0,"R",81,"R",100,"Z",0,"R",100,"R",33,"R",2,"Z",0,"R",2,"R",0,"R",17,"Z",0,"R",17,"R",5
449959,"R",28,"R",0,"R",28,"R",0,"R",22,"Z",0,"Z",0,"R",6,"R",9,"Z",0,"R",9,"R",6,"R",3,"Z",0,"R",3,"R",3,"R",16,"Z",0,"R",16,"R",13
449977,"R",47,"R",0,"R",47,"R",0,"R",29,"Z",0,"Z",0,"R",18,"R",14,"Z",0,"R",14,"R",7,"R",5,"Z",0,"R",5,"R",3,"R",28,"Z",0,"R",28,"R",19
449986,"R",52,"R",0,"R",52,"R",0,"R",34,"Z",0,"Z",0,"R",18,"R",24,"Z",0,"R",24,"R",13,"R",11,"Z",0,"R",11,"R",9,"R",17,"Z",0,"R",17,"R",12
449995,"R",59,"R",0,"R",59,"R",1,"R",43,"R",1,"Z",0,"R",15,"R",31,"Z",0,"R",31,"R",22,"R",14,"Z",0,"R",14,"R",13,"R",14,"Z",0,"R",14,"R",8
450021,"R",48,"R",1,"R",47,"R",1,"R",16,"R",0,"R",4,"R",27,"R",28,"R",1,"R",27,"R",10,"R",19,"R",0,"R",19,"R",6,"R",1,"R",0,"R",1,"R",0
450119,"R",103,"R",0,"R",103,"R",3,"R",36,"R",0,"R",2,"R",65,"R",67,"Z",0,"R",67,"R",22,"R",36,"Z",0,"R",36,"R",14,"R",0,"Z",0,"R",0,"R",0
450401,"R",375,"R",0,"R",375,"R",212,"R",280,"R",0,"R",0,"R",95,"R",247,"Z",0,"R",247,"R",176,"R",45,"Z",0,"R",45,"R",37,"R",83,"Z",0,"R",83,"R",67
450599,"R",41,"R",0,"R",41,"R",0,"R",13,"R",0,"R",2,"R",26,"R",30,"Z",0,"R",30,"R",8,"R",2,"Z",0,"R",2,"R",2,"R",9,"Z",0,"R",9,"R",3
450605,"R",32,"R",0,"R",32,"R",0,"R",13,"R",0,"R",0,"R",19,"R",28,"Z",0,"R",28,"R",10,"R",4,"Z",0,"R",4,"R",3,"R",0,"Z",0,"R",0,"R",0
450614,"R",44,"R",0,"R",44,"R",4,"R",19,"R",0,"R",0,"R",25,"R",41,"Z",0,"R",41,"R",18,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",1
450641,"R",36,"R",0,"R",36,"R",1,"R",21,"R",0,"R",0,"R",15,"R",25,"Z",0,"R",25,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",8
450650,"R",93,"Z",0,"R",93,"R",13,"R",72,"R",0,"R",0,"R",21,"R",49,"Z",0,"R",49,"R",35,"R",14,"Z",0,"R",14,"R",13,"R",30,"Z",0,"R",30,"R",24
450711,"R",85,"Z",0,"R",85,"R",56,"R",56,"Z",0,"Z",0,"R",29,"R",85,"Z",0,"R",85,"R",56,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
450720,"R",507,"R",0,"R",507,"R",94,"R",332,"Z",0,"R",2,"R",173,"R",380,"Z",0,"R",380,"R",235,"R",70,"Z",0,"R",70,"R",52,"R",57,"Z",0,"R",57,"R",45
450951,"R",71,"R",0,"R",71,"R",41,"R",65,"R",0,"R",0,"R",6,"R",35,"Z",0,"R",35,"R",35,"R",6,"Z",0,"R",6,"R",6,"R",30,"Z",0,"R",30,"R",24
450988,"R",199,"R",0,"R",199,"R",6,"R",182,"R",0,"R",1,"R",16,"R",92,"Z",0,"R",92,"R",90,"R",0,"Z",0,"R",0,"R",0,"R",107,"Z",0,"R",107,"R",92
451042,"R",14,"R",0,"R",14,"R",6,"R",10,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",2
451097,"R",100,"R",0,"R",100,"R",32,"R",68,"R",0,"R",5,"R",27,"R",57,"Z",0,"R",57,"R",38,"R",20,"Z",0,"R",20,"R",10,"R",23,"Z",0,"R",23,"R",20
451121,"R",27,"R",0,"R",27,"R",1,"R",19,"Z",0,"Z",0,"R",8,"R",10,"Z",0,"R",10,"R",6,"R",3,"Z",0,"R",3,"R",3,"R",14,"Z",0,"R",14,"R",10
451149,"R",94,"R",0,"R",94,"R",14,"R",69,"R",2,"R",0,"R",23,"R",65,"Z",0,"R",65,"R",49,"R",4,"Z",0,"R",4,"R",3,"R",25,"Z",0,"R",25,"R",17
451158,"R",256,"R",0,"R",256,"R",30,"R",144,"R",18,"R",0,"R",94,"R",157,"Z",0,"R",157,"R",89,"R",0,"Z",0,"R",0,"R",0,"R",99,"Z",0,"R",99,"R",55
451167,"R",24,"R",1,"R",23,"R",8,"R",18,"R",0,"R",1,"R",4,"R",11,"R",1,"R",10,"R",10,"R",9,"R",0,"R",9,"R",7,"R",4,"R",0,"R",4,"R",1
451194,"R",2,"R",0,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
451237,"R",89,"R",0,"R",89,"R",10,"R",57,"R",0,"R",0,"R",32,"R",59,"Z",0,"R",59,"R",36,"R",11,"Z",0,"R",11,"R",9,"R",19,"Z",0,"R",19,"R",12
451255,"R",14,"R",0,"R",14,"R",1,"R",13,"R",0,"R",0,"R",1,"R",11,"Z",0,"R",11,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
451264,"R",31,"R",0,"R",31,"R",14,"R",26,"R",0,"R",0,"R",5,"R",24,"Z",0,"R",24,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",4
451282,"R",41,"Z",0,"R",41,"R",9,"R",35,"R",0,"R",1,"R",5,"R",20,"Z",0,"R",20,"R",16,"R",5,"Z",0,"R",5,"R",4,"R",16,"Z",0,"R",16,"R",15
451316,"R",6,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",3,"R",4,"Z",0,"R",4,"R",3,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",0
451334,"R",136,"R",0,"R",136,"R",12,"R",91,"R",0,"R",0,"R",45,"R",91,"Z",0,"R",91,"R",62,"R",18,"Z",0,"R",18,"R",16,"R",27,"Z",0,"R",27,"R",13
451343,"R",32,"R",0,"R",32,"R",1,"R",12,"R",2,"R",2,"R",16,"R",25,"Z",0,"R",25,"R",8,"R",1,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",6,"R",3
451459,"R",69,"R",0,"R",69,"R",63,"R",63,"R",0,"R",0,"R",6,"R",55,"Z",0,"R",55,"R",49,"R",8,"Z",0,"R",8,"R",8,"R",6,"Z",0,"R",6,"R",6
451468,"R",189,"R",0,"R",189,"R",6,"R",169,"R",0,"R",0,"R",20,"R",57,"Z",0,"R",57,"R",51,"R",27,"Z",0,"R",27,"R",23,"R",105,"Z",0,"R",105,"R",95
451495,"R",38,"R",0,"R",38,"R",2,"R",28,"Z",0,"Z",0,"R",10,"R",36,"Z",0,"R",36,"R",28,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
451501,"R",152,"R",0,"R",152,"R",96,"R",96,"R",0,"R",0,"R",56,"R",152,"Z",0,"R",152,"R",96,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
451529,"R",13,"R",0,"R",13,"R",5,"R",8,"R",0,"R",0,"R",5,"R",13,"Z",0,"R",13,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
451547,"R",24,"R",0,"R",24,"R",14,"R",18,"R",3,"R",0,"R",3,"R",22,"Z",0,"R",22,"R",18,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0
451565,"R",46,"R",0,"R",46,"R",0,"R",31,"Z",0,"Z",0,"R",15,"R",15,"Z",0,"R",15,"R",11,"R",4,"Z",0,"R",4,"R",4,"R",27,"Z",0,"R",27,"R",16
451574,"R",82,"R",0,"R",82,"R",17,"R",69,"R",3,"R",0,"R",10,"R",41,"Z",0,"R",41,"R",35,"R",12,"Z",0,"R",12,"R",9,"R",29,"Z",0,"R",29,"R",25
451583,"R",75,"R",3,"R",72,"R",18,"R",54,"R",2,"R",0,"R",16,"R",23,"R",2,"R",21,"R",14,"R",0,"R",0,"R",0,"R",0,"R",52,"R",1,"R",51,"R",40
451626,"R",61,"R",7,"R",54,"R",8,"R",46,"R",0,"R",7,"R",1,"R",36,"R",0,"R",36,"R",36,"R",9,"R",0,"R",9,"R",9,"R",16,"R",7,"R",9,"R",1
451714,"R",79,"R",0,"R",79,"R",8,"R",51,"Z",0,"Z",0,"R",28,"R",41,"Z",0,"R",41,"R",26,"R",8,"Z",0,"R",8,"R",6,"R",30,"Z",0,"R",30,"R",19
451918,"R",42,"R",0,"R",42,"R",5,"R",29,"R",0,"R",0,"R",13,"R",26,"Z",0,"R",26,"R",17,"R",3,"Z",0,"R",3,"R",3,"R",13,"Z",0,"R",13,"R",9
452072,"R",68,"R",0,"R",68,"R",38,"R",52,"R",0,"R",0,"R",16,"R",53,"Z",0,"R",53,"R",38,"R",12,"Z",0,"R",12,"R",11,"R",3,"Z",0,"R",3,"R",3
452887,"R",61,"R",0,"R",61,"R",52,"R",53,"R",0,"R",0,"R",8,"R",34,"Z",0,"R",34,"R",30,"R",11,"Z",0,"R",11,"R",11,"R",16,"Z",0,"R",16,"R",12
453297,"R",6,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",3
453756,"R",97,"Z",0,"R",97,"R",69,"R",74,"Z",0,"Z",0,"R",23,"R",77,"Z",0,"R",77,"R",69,"R",18,"Z",0,"R",18,"R",4,"R",2,"Z",0,"R",2,"R",1
454546,"R",51,"R",0,"R",51,"R",0,"R",16,"R",0,"R",0,"R",35,"R",36,"Z",0,"R",36,"R",14,"R",8,"Z",0,"R",8,"R",2,"R",7,"Z",0,"R",7,"R",0
454555,"R",168,"R",0,"R",168,"R",4,"R",75,"R",0,"R",2,"R",91,"R",116,"Z",0,"R",116,"R",46,"R",20,"Z",0,"R",20,"R",12,"R",32,"Z",0,"R",32,"R",17
454607,"R",97,"R",0,"R",97,"R",29,"R",59,"R",0,"R",3,"R",35,"R",65,"Z",0,"R",65,"R",36,"R",18,"Z",0,"R",18,"R",13,"R",14,"Z",0,"R",14,"R",10
454652,"R",29,"R",0,"R",29,"R",1,"R",21,"Z",0,"Z",0,"R",8,"R",19,"Z",0,"R",19,"R",11,"R",3,"Z",0,"R",3,"R",3,"R",7,"Z",0,"R",7,"R",7
454722,"R",21,"Z",0,"R",21,"R",2,"R",11,"Z",0,"Z",0,"R",10,"R",18,"Z",0,"R",18,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",0
454759,"R",2,"R",0,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
454768,"R",69,"R",0,"R",69,"R",3,"R",51,"Z",0,"Z",0,"R",18,"R",44,"Z",0,"R",44,"R",34,"R",9,"Z",0,"R",9,"R",6,"R",16,"Z",0,"R",16,"R",11
454777,"R",15,"R",0,"R",15,"R",2,"R",6,"R",0,"R",0,"R",9,"R",10,"Z",0,"R",10,"R",4,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",0
454795,"R",28,"R",0,"R",28,"R",5,"R",18,"R",0,"R",0,"R",10,"R",25,"Z",0,"R",25,"R",17,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",0
454801,"R",19,"R",0,"R",19,"R",14,"R",14,"R",0,"R",0,"R",5,"R",16,"Z",0,"R",16,"R",11,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
454874,"R",16,"R",0,"R",16,"R",2,"R",12,"R",0,"R",0,"R",4,"R",11,"Z",0,"R",11,"R",9,"R",2,"Z",0,"R",2,"R",1,"R",3,"Z",0,"R",3,"R",2
454917,"R",110,"R",0,"R",110,"R",45,"R",88,"R",0,"R",0,"R",22,"R",64,"Z",0,"R",64,"R",50,"R",10,"Z",0,"R",10,"R",4,"R",36,"Z",0,"R",36,"R",34
454926,"R",81,"R",0,"R",81,"R",4,"R",34,"Z",0,"Z",0,"R",47,"R",53,"Z",0,"R",53,"R",21,"R",13,"Z",0,"R",13,"R",8,"R",15,"Z",0,"R",15,"R",5
454944,"R",39,"R",0,"R",39,"R",12,"R",31,"R",0,"R",0,"R",8,"R",31,"Z",0,"R",31,"R",24,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",4
454953,"R",7,"R",0,"R",7,"R",1,"R",5,"R",0,"R",0,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",5
454962,"R",9,"R",0,"R",9,"R",1,"R",7,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4
454980,"R",20,"Z",0,"R",20,"R",4,"R",15,"R",0,"R",0,"R",5,"R",17,"Z",0,"R",17,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
454999,"R",15,"R",0,"R",15,"R",1,"R",9,"R",0,"R",0,"R",6,"R",12,"Z",0,"R",12,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
455008,"R",61,"R",0,"R",61,"R",1,"R",34,"R",0,"R",0,"R",27,"R",55,"Z",0,"R",55,"R",30,"R",4,"Z",0,"R",4,"R",3,"R",2,"Z",0,"R",2,"R",1
455062,"R",9,"Z",0,"R",9,"R",4,"R",9,"Z",0,"Z",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",6,"R",6
455080,"R",52,"R",0,"R",52,"R",7,"R",35,"Z",0,"Z",0,"R",17,"R",46,"Z",0,"R",46,"R",30,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",2
455105,"R",19,"R",0,"R",19,"R",2,"R",16,"Z",0,"Z",0,"R",3,"R",11,"Z",0,"R",11,"R",9,"R",2,"Z",0,"R",2,"R",2,"R",6,"Z",0,"R",6,"R",5
455141,"R",120,"R",0,"R",120,"R",21,"R",95,"R",0,"R",0,"R",25,"R",86,"Z",0,"R",86,"R",70,"R",19,"Z",0,"R",19,"R",12,"R",15,"Z",0,"R",15,"R",13
455187,"R",145,"R",0,"R",145,"R",60,"R",110,"R",1,"R",29,"R",5,"R",145,"Z",0,"R",145,"R",110,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
455211,"R",126,"R",0,"R",126,"R",10,"R",98,"R",0,"R",28,"R",0,"R",80,"Z",0,"R",80,"R",74,"R",20,"Z",0,"R",20,"R",11,"R",26,"Z",0,"R",26,"R",13
455220,"R",67,"R",4,"R",63,"R",30,"R",50,"R",3,"R",9,"R",1,"R",50,"R",0,"R",50,"R",38,"R",8,"R",0,"R",8,"R",7,"R",9,"R",4,"R",5,"R",5
455275,"R",151,"R",0,"R",151,"R",10,"R",91,"R",0,"R",1,"R",59,"R",103,"Z",0,"R",103,"R",55,"R",27,"Z",0,"R",27,"R",21,"R",21,"Z",0,"R",21,"R",15
455284,"R",63,"R",0,"R",63,"R",8,"R",45,"R",0,"R",0,"R",18,"R",38,"Z",0,"R",38,"R",23,"R",9,"Z",0,"R",9,"R",8,"R",16,"Z",0,"R",16,"R",14
455327,"R",13,"Z",0,"R",13,"R",8,"R",13,"Z",0,"Z",0,"R",0,"R",13,"Z",0,"R",13,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
455354,"R",122,"R",0,"R",122,"R",26,"R",81,"R",0,"R",0,"R",41,"R",80,"Z",0,"R",80,"R",50,"R",28,"Z",0,"R",28,"R",24,"R",14,"Z",0,"R",14,"R",7
455381,"R",45,"R",0,"R",45,"R",39,"R",39,"R",0,"R",1,"R",5,"R",37,"Z",0,"R",37,"R",33,"R",8,"Z",0,"R",8,"R",6,"R",0,"Z",0,"R",0,"R",0
455460,"R",83,"R",0,"R",83,"R",28,"R",43,"R",0,"R",0,"R",40,"R",82,"Z",0,"R",82,"R",42,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
455488,"R",169,"R",0,"R",169,"R",57,"R",102,"R",0,"R",0,"R",67,"R",162,"Z",0,"R",162,"R",97,"R",5,"Z",0,"R",5,"R",4,"R",2,"Z",0,"R",2,"R",1
455558,"C",34,"Z",0,"C",34,"R",16,"R",17,"Z",0,"R",0,"C",17,"R",28,"Z",0,"R",28,"R",15,"R",2,"Z",0,"R",2,"R",2,"C",4,"Z",0,"R",24,"R",0
455725,"R",650,"R",0,"R",650,"R",421,"R",503,"R",0,"R",0,"R",147,"R",539,"Z",0,"R",539,"R",408,"R",63,"Z",0,"R",63,"R",52,"R",48,"Z",0,"R",48,"R",43
455734,"R",120,"R",0,"R",120,"R",78,"R",95,"R",0,"R",0,"R",25,"R",56,"Z",0,"R",56,"R",37,"R",3,"Z",0,"R",3,"R",2,"R",61,"Z",0,"R",61,"R",56
455761,"R",80,"R",0,"R",80,"R",55,"R",65,"R",0,"R",0,"R",15,"R",58,"Z",0,"R",58,"R",45,"R",12,"Z",0,"R",12,"R",11,"R",10,"Z",0,"R",10,"R",9
