UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
478582,13, 13,"R",57,"R",22
478582,45, 45,"R",4,"R",1
478582,58,999,"R",61,"R",23
478582,99, 99,"R",61,"R",23
478616,37, 37,"R",44,"R",20
478616,58,999,"R",44,"R",20
478616,99, 99,"R",44,"R",20
478953, 8,  8,"R",1,"Z",0
478953,20, 20,"R",37,"R",13
478953,29, 29,"R",1,"R",1
478953,58,999,"R",39,"R",14
478953,99, 99,"R",39,"R",14
480091, 1,  1,"R",9,"Z",0
480091, 4,  4,"R",1,"Z",0
480091, 5,  5,"R",17,"R",1
480091, 6,  6,"R",10,"Z",0
480091, 8,  8,"R",3,"R",1
480091, 9,  9,"R",5,"R",2
480091,10, 10,"R",2,"Z",0
480091,11, 11,"R",1,"Z",0
480091,12, 12,"R",28,"R",5
480091,13, 13,"R",30,"R",3
480091,16, 16,"R",2,"Z",0
480091,17, 17,"R",13,"R",1
480091,18, 18,"R",11,"R",1
480091,19, 19,"R",1,"Z",0
480091,20, 20,"R",2,"R",1
480091,21, 21,"R",9,"R",1
480091,22, 22,"R",10,"R",1
480091,23, 23,"R",1,"Z",0
480091,24, 24,"R",6,"R",1
480091,25, 25,"R",12,"Z",0
480091,26, 26,"R",10,"R",1
480091,27, 27,"R",4,"R",1
480091,28, 28,"R",6,"R",1
480091,29, 29,"R",17,"R",1
480091,31, 31,"R",2,"Z",0
480091,33, 33,"R",2,"Z",0
480091,34, 34,"R",8,"Z",0
480091,35, 35,"R",1,"Z",0
480091,36, 36,"R",120,"R",15
480091,37, 37,"R",23,"R",2
480091,39, 39,"R",60,"R",4
480091,40, 40,"R",5,"R",1
480091,41, 41,"R",5,"Z",0
480091,42, 42,"R",26,"R",5
480091,44, 44,"R",1,"Z",0
480091,45, 45,"R",18,"R",3
480091,46, 46,"R",2,"Z",0
480091,47, 47,"R",16,"R",1
480091,48, 48,"R",53,"R",7
480091,49, 49,"R",1,"Z",0
480091,50, 50,"R",2,"R",1
480091,51, 51,"R",58,"R",3
480091,53, 53,"R",10,"R",1
480091,54, 54,"R",4,"Z",0
480091,55, 55,"R",21,"R",2
480091,58,999,"R",648,"R",67
480091,90, 90,"R",1,"R",1
480091,98, 98,"R",26,"A",
480091,99, 99,"R",675,"R",68
480310,24, 24,"R",36,"R",17
480310,58,999,"R",36,"R",17
480310,99, 99,"R",36,"R",17
480569, 1,  1,"R",1,"R",0
480569, 6,  6,"R",2,"R",1
480569,12, 12,"R",14,"R",5
480569,13, 13,"R",3,"R",0
480569,15, 15,"R",1,"R",0
480569,23, 23,"R",1,"R",1
480569,25, 25,"R",3,"R",1
480569,27, 27,"R",1,"R",0
480569,28, 28,"R",2,"R",0
480569,34, 34,"R",1,"R",1
480569,36, 36,"R",3,"R",2
480569,37, 37,"R",3,"R",2
480569,39, 39,"R",1,"R",0
480569,40, 40,"R",2,"R",0
480569,44, 44,"R",1,"R",1
480569,45, 45,"R",2,"R",0
480569,47, 47,"R",3,"R",0
480569,48, 48,"R",1,"R",0
480569,51, 51,"R",2,"R",1
480569,58,999,"R",47,"R",15
480569,90, 90,"R",2,"R",1
480569,99, 99,"R",49,"R",16
480657,12, 12,"R",1,"Z",0
480657,20, 20,"R",24,"R",5
480657,29, 29,"R",9,"R",1
480657,57, 57,"R",1,"Z",0
480657,58,999,"R",35,"R",6
480657,99, 99,"R",35,"R",6
480921, 5,  5,"R",8,"R",3
480921,58,999,"R",8,"R",3
480921,99, 99,"R",8,"R",3
480930,51, 51,"R",8,"R",5
480930,58,999,"R",8,"R",5
480930,99, 99,"R",8,"R",5
481137, 6,  6,"R",3,"R",1
481137, 8,  8,"R",1,"Z",0
481137,12, 12,"R",1,"Z",0
481137,13, 13,"R",2,"R",1
481137,17, 17,"R",9,"R",2
481137,18, 18,"R",1,"Z",0
481137,19, 19,"R",2,"Z",0
481137,27, 27,"R",1,"R",1
481137,55, 55,"R",15,"R",8
481137,58,999,"R",35,"R",13
481137,99, 99,"R",35,"R",13
481191, 6,  6,"R",70,"R",50
481191,58,999,"R",70,"R",50
481191,99, 99,"R",70,"R",50
481225,17, 17,"R",1,"Z",0
481225,47, 47,"R",1,"Z",0
481225,48, 48,"R",1,"Z",0
481225,58,999,"R",3,"Z",0
481225,99, 99,"R",3,"Z",0
481429,23, 23,"R",1,"R",1
481429,34, 34,"R",47,"R",11
481429,36, 36,"R",8,"R",0
481429,58,999,"R",56,"R",12
481429,99, 99,"R",56,"R",12
481508,34, 34,"R",13,"R",1
481508,58,999,"R",13,"R",1
481508,99, 99,"R",13,"R",1
481517,20, 20,"R",2,"R",2
481517,29, 29,"R",4,"R",3
481517,58,999,"R",6,"R",5
481517,99, 99,"R",6,"R",5
481678,13, 13,"R",29,"R",15
481678,45, 45,"R",4,"R",2
481678,48, 48,"R",1,"R",1
481678,58,999,"R",34,"R",18
481678,99, 99,"R",34,"R",18
481739,17, 17,"R",27,"R",17
481739,55, 55,"R",2,"R",0
481739,58,999,"R",29,"R",17
481739,99, 99,"R",29,"R",17
481748,17, 17,"R",49,"R",20
481748,58,999,"R",49,"R",20
481748,99, 99,"R",49,"R",20
481845,36, 36,"R",35,"R",9
481845,58,999,"R",35,"R",9
481845,99, 99,"R",35,"R",9
482149, 9,  9,"R",1,"R",1
482149,12, 12,"R",9,"R",8
482149,13, 13,"R",963,"R",895
482149,17, 17,"R",1,"R",1
482149,19, 19,"R",2,"R",2
482149,22, 22,"R",1,"R",0
482149,24, 24,"R",4,"R",3
482149,28, 28,"R",1,"R",1
482149,35, 35,"R",1,"R",1
482149,36, 36,"R",1,"R",0
482149,37, 37,"R",2,"R",1
482149,39, 39,"R",2,"R",2
482149,40, 40,"R",2,"R",2
482149,45, 45,"R",36,"R",32
482149,47, 47,"R",1,"R",1
482149,48, 48,"R",1,"R",1
482149,51, 51,"R",1,"R",1
482149,53, 53,"R",1,"R",1
482149,55, 55,"R",1,"R",1
482149,57, 57,"R",2,"R",2
482149,58,999,"R",1033,"R",956
482149,90, 90,"R",11,"R",6
482149,99, 99,"R",1044,"R",962
482158, 1,  1,"R",3,"R",2
482158, 4,  4,"R",3,"R",2
482158, 6,  6,"R",5,"R",4
482158, 8,  8,"R",1,"R",1
482158, 9,  9,"R",2,"R",2
482158,10, 10,"R",1,"R",1
482158,11, 11,"R",1,"R",1
482158,12, 12,"R",27,"R",21
482158,13, 13,"R",874,"R",745
482158,17, 17,"R",3,"R",2
482158,18, 18,"R",4,"R",3
482158,19, 19,"R",2,"R",1
482158,21, 21,"R",1,"R",1
482158,25, 25,"R",1,"R",1
482158,27, 27,"R",1,"R",0
482158,28, 28,"R",1,"R",1
482158,29, 29,"R",1,"R",0
482158,30, 30,"R",1,"R",1
482158,31, 31,"R",1,"R",1
482158,32, 32,"R",1,"R",1
482158,33, 33,"R",1,"R",1
482158,34, 34,"R",1,"R",1
482158,36, 36,"R",5,"R",4
482158,37, 37,"R",7,"R",6
482158,39, 39,"R",1,"R",1
482158,40, 40,"R",2,"R",1
482158,42, 42,"R",4,"R",2
482158,44, 44,"R",1,"R",1
482158,45, 45,"R",5,"R",4
482158,47, 47,"R",4,"R",3
482158,48, 48,"R",5,"R",5
482158,51, 51,"R",5,"R",3
482158,53, 53,"R",1,"R",0
482158,54, 54,"R",1,"R",1
482158,55, 55,"R",2,"R",0
482158,57, 57,"R",1,"R",1
482158,58,999,"R",980,"R",825
482158,72, 72,"R",3,"R",3
482158,89,999,"R",3,"R",3
482158,90, 90,"R",41,"R",23
482158,99, 99,"R",1024,"R",851
482176, 8,  8,"R",41,"R",13
482176,56, 56,"R",1,"Z",0
482176,58,999,"R",42,"R",13
482176,99, 99,"R",42,"R",13
482200, 5,  5,"R",8,"Z",0
482200,48, 48,"R",13,"Z",0
482200,58,999,"R",21,"Z",0
482200,99, 99,"R",21,"Z",0
482413,24, 24,"R",1,"R",0
482413,34, 34,"R",4,"R",0
482413,36, 36,"R",46,"R",2
482413,42, 42,"R",1,"R",0
482413,48, 48,"R",1,"R",0
482413,58,999,"R",53,"R",2
482413,98, 98,"R",1,"A",
482413,99, 99,"R",54,"R",2
482422, 4,  4,"R",5,"Z",0
482422,58,999,"R",5,"Z",0
482422,99, 99,"R",5,"Z",0
482431, 6,  6,"R",99,"R",4
482431,32, 32,"R",1,"R",0
482431,36, 36,"R",1,"R",0
482431,58,999,"R",101,"R",4
482431,99, 99,"R",101,"R",4
482459,12, 12,"R",31,"R",1
482459,58,999,"R",31,"R",1
482459,99, 99,"R",31,"R",1
482468, 1,  1,"R",1,"R",0
482468,12, 12,"R",1,"R",0
482468,13, 13,"R",47,"R",3
482468,58,999,"R",49,"R",3
482468,99, 99,"R",49,"R",3
482477, 1,  1,"R",34,"R",0
482477, 2,  2,"R",2,"R",0
482477, 4,  4,"R",68,"R",5
482477, 5,  5,"R",18,"R",1
482477, 6,  6,"R",92,"R",5
482477, 8,  8,"R",47,"R",1
482477, 9,  9,"R",16,"R",0
482477,10, 10,"R",13,"R",0
482477,11, 11,"R",1,"R",0
482477,12, 12,"R",77,"R",2
482477,13, 13,"R",86,"R",4
482477,15, 15,"R",3,"R",0
482477,16, 16,"R",4,"R",0
482477,17, 17,"R",125,"R",13
482477,18, 18,"R",61,"R",0
482477,19, 19,"R",17,"R",0
482477,20, 20,"R",18,"R",0
482477,21, 21,"R",19,"R",0
482477,22, 22,"R",39,"R",0
482477,23, 23,"R",3,"R",0
482477,24, 24,"R",44,"R",1
482477,25, 25,"R",9,"R",0
482477,26, 26,"R",44,"R",1
482477,27, 27,"R",14,"R",1
482477,28, 28,"R",9,"R",0
482477,29, 29,"R",68,"R",1
482477,30, 30,"R",5,"R",0
482477,31, 31,"R",5,"R",0
482477,32, 32,"R",37,"R",2
482477,33, 33,"R",14,"R",0
482477,34, 34,"R",70,"R",7
482477,35, 35,"R",2,"R",0
482477,36, 36,"R",103,"R",6
482477,37, 37,"R",74,"R",1
482477,38, 38,"R",1,"R",0
482477,39, 39,"R",101,"R",3
482477,40, 40,"R",22,"R",2
482477,41, 41,"R",8,"R",0
482477,42, 42,"R",110,"R",5
482477,45, 45,"R",35,"R",0
482477,46, 46,"R",4,"R",0
482477,47, 47,"R",65,"R",3
482477,48, 48,"R",243,"R",11
482477,49, 49,"R",16,"R",1
482477,51, 51,"R",47,"R",5
482477,53, 53,"R",31,"R",0
482477,54, 54,"R",16,"R",1
482477,55, 55,"R",13,"R",0
482477,56, 56,"R",3,"R",0
482477,58,999,"R",1956,"R",82
482477,90, 90,"R",13,"R",0
482477,98, 98,"R",2,"A",
482477,99, 99,"R",1971,"R",82
482538,29, 29,"R",1,"Z",0
482538,58,999,"R",1,"Z",0
482538,99, 99,"R",1,"Z",0
482547,32, 32,"R",1,"Z",0
482547,58,999,"R",1,"Z",0
482547,99, 99,"R",1,"Z",0
482556,34, 34,"R",8,"R",2
482556,58,999,"R",8,"R",2
482556,99, 99,"R",8,"R",2
482565,37, 37,"R",2,"Z",0
482565,58,999,"R",2,"Z",0
482565,99, 99,"R",2,"Z",0
482574,39, 39,"R",20,"R",3
482574,58,999,"R",20,"R",3
482574,99, 99,"R",20,"R",3
482608,42, 42,"R",3,"Z",0
482608,58,999,"R",3,"Z",0
482608,99, 99,"R",3,"Z",0
482635,48, 48,"R",9,"R",1
482635,58,999,"R",9,"R",1
482635,99, 99,"R",9,"R",1
482653, 9,  9,"R",1,"Z",0
482653,24, 24,"R",1,"Z",0
482653,58,999,"R",2,"Z",0
482653,99, 99,"R",2,"Z",0
482680, 1,  1,"R",4,"R",3
482680, 2,  2,"R",2,"R",1
482680, 4,  4,"R",1,"R",1
482680, 6,  6,"R",1,"R",1
482680, 8,  8,"R",2,"R",2
482680, 9,  9,"R",1,"R",1
482680,12, 12,"R",22,"R",21
482680,13, 13,"R",3941,"R",3595
482680,19, 19,"R",1,"R",1
482680,21, 21,"R",1,"R",1
482680,24, 24,"R",1,"R",1
482680,25, 25,"R",2,"R",1
482680,26, 26,"R",3,"R",2
482680,27, 27,"R",1,"R",1
482680,28, 28,"R",1,"R",1
482680,29, 29,"R",1,"R",1
482680,35, 35,"R",2,"R",2
482680,36, 36,"R",3,"R",3
482680,37, 37,"R",14,"R",10
482680,39, 39,"R",1,"R",1
482680,42, 42,"R",2,"R",2
482680,45, 45,"R",1,"R",1
482680,47, 47,"R",8,"R",8
482680,48, 48,"R",7,"R",7
482680,51, 51,"R",4,"R",4
482680,53, 53,"R",1,"R",1
482680,55, 55,"R",1,"R",1
482680,57, 57,"R",1,"R",1
482680,58,999,"R",4030,"R",3675
482680,90, 90,"R",37,"R",26
482680,99, 99,"R",4067,"R",3701
482699, 1,  1,"R",3,"R",2
482699,12, 12,"R",24,"R",22
482699,13, 13,"R",471,"R",403
482699,22, 22,"R",1,"R",1
482699,24, 24,"R",1,"R",1
482699,35, 35,"R",1,"R",1
482699,45, 45,"R",1,"R",1
482699,58,999,"R",502,"R",431
482699,90, 90,"R",5,"R",1
482699,99, 99,"R",507,"R",432
483036,27, 27,"R",1,"R",1
483036,36, 36,"R",1,"R",1
483036,48, 48,"R",31,"R",30
483036,58,999,"R",33,"R",32
483036,99, 99,"R",33,"R",32
483045, 1,  1,"R",1,"Z",0
483045, 6,  6,"R",4,"Z",0
483045,12, 12,"R",5,"R",2
483045,13, 13,"R",778,"R",282
483045,16, 16,"R",1,"Z",0
483045,24, 24,"R",1,"Z",0
483045,29, 29,"R",1,"Z",0
483045,36, 36,"R",1,"Z",0
483045,37, 37,"R",1,"Z",0
483045,41, 41,"R",1,"Z",0
483045,45, 45,"R",1,"Z",0
483045,47, 47,"R",3,"Z",0
483045,48, 48,"R",1,"Z",0
483045,54, 54,"R",1,"Z",0
483045,58,999,"R",800,"R",284
483045,99, 99,"R",800,"R",284
483054,39, 39,"R",2,"R",1
483054,42, 42,"R",11,"R",4
483054,58,999,"R",13,"R",5
483054,99, 99,"R",13,"R",5
483124, 1,  1,"R",16,"R",3
483124, 2,  2,"R",12,"R",3
483124, 4,  4,"R",292,"R",135
483124, 5,  5,"R",13,"R",1
483124, 6,  6,"R",401,"R",123
483124, 8,  8,"R",90,"R",31
483124, 9,  9,"R",17,"R",3
483124,10, 10,"R",10,"R",2
483124,11, 11,"R",6,"R",3
483124,12, 12,"R",124,"R",32
483124,13, 13,"R",75,"R",10
483124,15, 15,"R",27,"R",5
483124,16, 16,"R",15,"R",5
483124,17, 17,"R",83,"R",22
483124,18, 18,"R",33,"R",11
483124,19, 19,"R",10,"R",2
483124,20, 20,"R",12,"R",5
483124,21, 21,"R",24,"R",7
483124,22, 22,"R",16,"R",1
483124,23, 23,"R",2,"Z",0
483124,24, 24,"R",39,"R",13
483124,25, 25,"R",31,"R",10
483124,26, 26,"R",26,"R",10
483124,27, 27,"R",39,"R",15
483124,28, 28,"R",7,"Z",0
483124,29, 29,"R",39,"R",17
483124,30, 30,"R",11,"R",2
483124,31, 31,"R",12,"R",5
483124,32, 32,"R",42,"R",17
483124,33, 33,"R",6,"R",2
483124,34, 34,"R",34,"R",11
483124,35, 35,"R",10,"R",3
483124,36, 36,"R",57,"R",12
483124,37, 37,"R",55,"R",14
483124,38, 38,"R",6,"R",4
483124,39, 39,"R",71,"R",20
483124,40, 40,"R",31,"R",9
483124,41, 41,"R",45,"R",12
483124,42, 42,"R",73,"R",19
483124,44, 44,"R",6,"R",1
483124,45, 45,"R",51,"R",14
483124,46, 46,"R",9,"R",6
483124,47, 47,"R",34,"R",6
483124,48, 48,"R",259,"R",73
483124,49, 49,"R",23,"R",10
483124,50, 50,"R",4,"Z",0
483124,51, 51,"R",76,"R",22
483124,53, 53,"R",116,"R",38
483124,54, 54,"R",2,"R",1
483124,55, 55,"R",31,"R",15
483124,56, 56,"R",6,"R",3
483124,57, 57,"R",6,"R",1
483124,58,999,"R",2535,"R",789
483124,66, 66,"R",1,"Z",0
483124,89,999,"R",1,"Z",0
483124,90, 90,"R",44,"R",19
483124,99, 99,"R",2580,"R",808
483212, 8,  8,"R",1,"R",0
483212,22, 22,"R",680,"R",443
483212,24, 24,"R",1,"R",0
483212,26, 26,"R",1,"R",0
483212,28, 28,"R",1,"R",0
483212,32, 32,"R",1,"R",0
483212,42, 42,"R",1,"R",0
483212,48, 48,"R",2,"R",0
483212,58,999,"R",688,"R",443
483212,90, 90,"R",1,"R",0
483212,99, 99,"R",689,"R",443
483230, 6,  6,"R",17,"R",6
483230,17, 17,"R",1,"R",1
483230,20, 20,"R",1,"R",0
483230,25, 25,"R",1,"R",0
483230,37, 37,"R",1,"R",0
483230,45, 45,"R",1,"R",0
483230,48, 48,"R",2,"R",1
483230,49, 49,"R",1,"R",0
483230,53, 53,"R",1,"R",0
483230,58,999,"R",26,"R",8
483230,99, 99,"R",26,"R",8
483276,40, 40,"R",20,"Z",0
483276,58,999,"R",20,"Z",0
483276,99, 99,"R",20,"Z",0
483328,17, 17,"R",7,"R",5
483328,58,999,"R",7,"R",5
483328,99, 99,"R",7,"R",5
483337,45, 45,"R",16,"R",10
483337,58,999,"R",16,"R",10
483337,99, 99,"R",16,"R",10
483559,48, 48,"R",24,"R",10
483559,58,999,"R",24,"R",10
483559,99, 99,"R",24,"R",10
483595, 1,  1,"R",3,"R",3
483595, 4,  4,"R",2,"R",2
483595, 6,  6,"R",4,"R",4
483595, 8,  8,"R",1,"R",1
483595, 9,  9,"R",3,"R",3
483595,10, 10,"R",1,"R",1
483595,12, 12,"R",385,"R",385
483595,13, 13,"R",8,"R",8
483595,17, 17,"R",1,"R",1
483595,19, 19,"R",1,"R",1
483595,20, 20,"R",1,"R",1
483595,21, 21,"R",1,"R",1
483595,22, 22,"R",1,"R",1
483595,24, 24,"R",1,"R",1
483595,25, 25,"R",7,"R",7
483595,27, 27,"R",1,"R",1
483595,28, 28,"R",1,"R",1
483595,31, 31,"R",1,"R",1
483595,34, 34,"R",3,"R",3
483595,36, 36,"R",16,"R",16
483595,37, 37,"R",6,"R",6
483595,39, 39,"R",1,"R",1
483595,40, 40,"R",3,"R",3
483595,42, 42,"R",7,"R",7
483595,45, 45,"R",3,"R",3
483595,48, 48,"R",25,"R",25
483595,51, 51,"R",2,"R",2
483595,53, 53,"R",1,"R",1
483595,55, 55,"R",5,"R",5
483595,58,999,"R",495,"R",495
483595,72, 72,"R",319,"R",319
483595,89,999,"R",319,"R",319
483595,98, 98,"R",3,"A",
483595,99, 99,"R",817,"R",814
483823,10, 10,"R",1,"Z",0
483823,34, 34,"R",7,"R",1
483823,42, 42,"R",109,"R",22
483823,58,999,"R",117,"R",23
483823,99, 99,"R",117,"R",23
483911,17, 17,"R",11,"R",6
483911,29, 29,"R",1,"R",0
483911,58,999,"R",12,"R",6
483911,98, 98,"R",1,"A",
483911,99, 99,"R",13,"R",6
484011,33, 33,"R",1,"R",1
484011,36, 36,"R",16,"R",8
484011,58,999,"R",17,"R",9
484011,99, 99,"R",17,"R",9
484093,26, 26,"R",9,"R",4
484093,58,999,"R",9,"R",4
484093,99, 99,"R",9,"R",4
484109,18, 18,"R",17,"R",9
484109,58,999,"R",17,"R",9
484109,99, 99,"R",17,"R",9
484190,22, 22,"R",18,"R",2
484190,58,999,"R",18,"R",2
484190,99, 99,"R",18,"R",2
484473, 1,  1,"R",1,"R",1
484473, 4,  4,"R",2,"R",2
484473, 5,  5,"R",1,"R",1
484473, 6,  6,"R",5,"R",5
484473, 8,  8,"R",2,"R",2
484473, 9,  9,"R",6,"R",6
484473,10, 10,"R",1,"R",1
484473,12, 12,"R",884,"R",859
484473,13, 13,"R",7,"R",7
484473,15, 15,"R",1,"Z",0
484473,17, 17,"R",9,"R",9
484473,22, 22,"R",1,"R",1
484473,24, 24,"R",4,"R",4
484473,25, 25,"R",2,"R",2
484473,26, 26,"R",2,"R",1
484473,27, 27,"R",1,"R",1
484473,29, 29,"R",1,"R",1
484473,33, 33,"R",1,"R",1
484473,34, 34,"R",22,"R",22
484473,36, 36,"R",29,"R",29
484473,37, 37,"R",7,"R",7
484473,39, 39,"R",2,"R",2
484473,42, 42,"R",11,"R",11
484473,45, 45,"R",2,"R",2
484473,47, 47,"R",3,"R",3
484473,48, 48,"R",3,"R",2
484473,51, 51,"R",10,"R",9
484473,57, 57,"R",7,"R",6
484473,58,999,"R",1027,"R",997
484473,90, 90,"R",33,"R",29
484473,99, 99,"R",1060,"R",1026
484613, 1,  1,"R",64,"R",7
484613, 2,  2,"R",4,"Z",0
484613, 4,  4,"R",101,"R",16
484613, 5,  5,"R",23,"R",3
484613, 6,  6,"R",152,"R",28
484613, 8,  8,"R",26,"R",5
484613, 9,  9,"R",12,"Z",0
484613,10, 10,"R",7,"R",1
484613,12, 12,"R",98,"R",19
484613,13, 13,"R",119,"R",19
484613,15, 15,"R",16,"R",1
484613,16, 16,"R",14,"R",3
484613,17, 17,"R",52,"R",10
484613,18, 18,"R",33,"R",6
484613,19, 19,"R",9,"R",1
484613,20, 20,"R",9,"R",2
484613,21, 21,"R",23,"R",3
484613,22, 22,"R",54,"R",9
484613,23, 23,"R",6,"Z",0
484613,24, 24,"R",25,"R",3
484613,25, 25,"R",5,"R",1
484613,26, 26,"R",61,"R",16
484613,27, 27,"R",17,"R",1
484613,28, 28,"R",32,"R",6
484613,29, 29,"R",38,"R",6
484613,30, 30,"R",8,"R",1
484613,31, 31,"R",6,"Z",0
484613,32, 32,"R",37,"R",8
484613,33, 33,"R",4,"R",1
484613,34, 34,"R",28,"R",6
484613,35, 35,"R",15,"R",4
484613,36, 36,"R",61,"R",6
484613,37, 37,"R",61,"R",7
484613,38, 38,"R",6,"Z",0
484613,39, 39,"R",94,"R",11
484613,40, 40,"R",41,"R",5
484613,41, 41,"R",15,"R",2
484613,42, 42,"R",67,"R",7
484613,44, 44,"R",1,"Z",0
484613,45, 45,"R",43,"R",5
484613,46, 46,"R",1,"Z",0
484613,47, 47,"R",48,"R",7
484613,48, 48,"R",196,"R",33
484613,49, 49,"R",15,"Z",0
484613,50, 50,"R",2,"Z",0
484613,51, 51,"R",44,"R",4
484613,53, 53,"R",43,"R",5
484613,54, 54,"R",14,"R",4
484613,55, 55,"R",25,"R",5
484613,56, 56,"R",6,"Z",0
484613,57, 57,"R",2,"R",1
484613,58,999,"R",1883,"R",288
484613,60, 60,"R",1,"R",1
484613,66, 66,"R",2,"Z",0
484613,69, 69,"R",1,"Z",0
484613,89,999,"R",4,"R",1
484613,90, 90,"R",9,"R",1
484613,99, 99,"R",1896,"R",290
484905, 4,  4,"R",1,"R",1
484905,20, 20,"R",1,"R",1
484905,22, 22,"R",1,"R",0
484905,26, 26,"R",1,"R",0
484905,48, 48,"R",324,"R",287
484905,57, 57,"R",2,"R",1
484905,58,999,"R",330,"R",290
484905,90, 90,"R",36,"R",33
484905,99, 99,"R",366,"R",323
484932,39, 39,"R",1,"Z",0
484932,54, 54,"R",335,"R",183
484932,58,999,"R",336,"R",183
484932,99, 99,"R",336,"R",183
485032,26, 26,"R",4,"R",1
485032,39, 39,"R",26,"R",11
485032,58,999,"R",30,"R",12
485032,99, 99,"R",30,"R",12
485111, 1,  1,"R",6,"R",5
485111, 4,  4,"R",1,"R",1
485111, 6,  6,"R",6,"R",5
485111, 8,  8,"R",4,"R",4
485111, 9,  9,"R",6,"R",6
485111,12, 12,"R",34,"R",31
485111,13, 13,"R",798,"R",593
485111,15, 15,"R",3,"R",3
485111,17, 17,"R",2,"R",2
485111,20, 20,"R",1,"R",0
485111,21, 21,"R",3,"R",3
485111,22, 22,"R",1,"R",1
485111,23, 23,"R",1,"R",0
485111,24, 24,"R",4,"R",4
485111,25, 25,"R",4,"R",3
485111,26, 26,"R",2,"R",1
485111,27, 27,"R",2,"R",2
485111,28, 28,"R",2,"R",2
485111,29, 29,"R",2,"R",2
485111,34, 34,"R",4,"R",4
485111,36, 36,"R",3,"R",3
485111,37, 37,"R",3,"R",2
485111,39, 39,"R",2,"R",2
485111,41, 41,"R",3,"R",3
485111,42, 42,"R",2,"R",2
485111,45, 45,"R",14,"R",9
485111,47, 47,"R",4,"R",3
485111,48, 48,"R",6,"R",4
485111,49, 49,"R",2,"R",1
485111,51, 51,"R",4,"R",4
485111,54, 54,"R",2,"R",2
485111,55, 55,"R",2,"R",2
485111,58,999,"R",933,"R",709
485111,90, 90,"R",3,"R",3
485111,99, 99,"R",936,"R",712
485272,12, 12,"R",11,"R",2
485272,58,999,"R",11,"R",2
485272,99, 99,"R",11,"R",2
485342,12, 12,"R",44,"R",23
485342,58,999,"R",44,"R",23
485342,99, 99,"R",44,"R",23
485458,12, 12,"R",2,"Z",0
485458,13, 13,"R",267,"R",85
485458,58,999,"R",269,"R",85
485458,99, 99,"R",269,"R",85
485768, 4,  4,"R",1,"R",0
485768,12, 12,"R",117,"R",11
485768,25, 25,"R",1,"R",0
485768,34, 34,"R",1,"R",0
485768,36, 36,"R",1,"R",0
485768,49, 49,"R",1,"R",0
485768,55, 55,"R",1,"R",0
485768,58,999,"R",123,"R",11
485768,72, 72,"R",1,"R",0
485768,89,999,"R",1,"R",0
485768,90, 90,"R",15,"R",0
485768,99, 99,"R",139,"R",11
486309,55, 55,"R",3,"R",3
486309,58,999,"R",3,"R",3
486309,99, 99,"R",3,"R",3
486406,54, 54,"R",8,"R",2
486406,58,999,"R",8,"R",2
486406,99, 99,"R",8,"R",2
486567,20, 20,"R",2,"R",2
486567,40, 40,"R",37,"R",28
486567,58,999,"R",39,"R",30
486567,99, 99,"R",39,"R",30
486798, 5,  5,"R",1,"R",0
486798, 6,  6,"R",4,"R",0
486798, 8,  8,"R",1,"R",1
486798,12, 12,"R",1,"R",1
486798,13, 13,"R",2,"R",0
486798,17, 17,"R",2,"R",2
486798,22, 22,"R",11,"R",6
486798,26, 26,"R",1,"R",0
486798,28, 28,"R",2,"R",0
486798,35, 35,"R",1,"R",1
486798,47, 47,"R",2,"R",1
486798,48, 48,"R",485,"R",165
486798,58,999,"R",513,"R",177
486798,99, 99,"R",513,"R",177
486840, 1,  1,"R",6,"R",5
486840, 4,  4,"R",1,"R",1
486840, 5,  5,"R",1,"R",1
486840, 6,  6,"R",1,"R",0
486840, 8,  8,"R",1,"R",1
486840, 9,  9,"R",2,"R",2
486840,12, 12,"R",32,"R",32
486840,13, 13,"R",8233,"R",7776
486840,17, 17,"R",6,"R",6
486840,18, 18,"R",2,"R",0
486840,21, 21,"R",2,"R",2
486840,22, 22,"R",2,"R",2
486840,24, 24,"R",3,"R",3
486840,25, 25,"R",3,"R",3
486840,27, 27,"R",1,"R",1
486840,28, 28,"R",3,"R",3
486840,34, 34,"R",2,"R",2
486840,36, 36,"R",7,"R",7
486840,37, 37,"R",9,"R",7
486840,38, 38,"R",1,"R",1
486840,39, 39,"R",3,"R",3
486840,42, 42,"R",6,"R",4
486840,45, 45,"R",5,"R",5
486840,47, 47,"R",10,"R",10
486840,48, 48,"R",9,"R",7
486840,51, 51,"R",1,"R",1
486840,53, 53,"R",2,"R",2
486840,55, 55,"R",1,"R",1
486840,57, 57,"R",151,"R",124
486840,58,999,"R",8506,"R",8012
486840,90, 90,"R",120,"R",76
486840,98, 98,"R",2,"A",
486840,99, 99,"R",8628,"R",8088
486877,36, 36,"R",5,"R",4
486877,58,999,"R",5,"R",4
486877,99, 99,"R",5,"R",4
486886,36, 36,"R",25,"R",7
486886,58,999,"R",25,"R",7
486886,99, 99,"R",25,"R",7
486938,32, 32,"R",1,"Z",0
486938,58,999,"R",1,"Z",0
486938,99, 99,"R",1,"Z",0
486947,26, 26,"R",1,"R",1
486947,58,999,"R",1,"R",1
486947,99, 99,"R",1,"R",1
486956,34, 34,"R",6,"R",4
486956,36, 36,"R",1,"R",0
486956,58,999,"R",7,"R",4
486956,99, 99,"R",7,"R",4
